Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-16T00:00+01:00;2023-03-17T00:00+01:00;2023-03-16;Totalt;15854;100,0;24;24;0;1;99,99;14862;991;277;260;417;37;37;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-17T00:00+01:00;2023-03-18T00:00+01:00;2023-03-17;1;8860;100,0;24;24;0;1;99,99;8365;494;126;136;223;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-17T00:00+01:00;2023-03-18T00:00+01:00;2023-03-17;2;8450;100,0;24;24;0;0;100,00;7957;493;129;140;216;8;8;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-17T00:00+01:00;2023-03-18T00:00+01:00;2023-03-17;Totalt i retning Kvaløya;8859;100,0;24;24;0;1;99,99;8364;494;126;136;223;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-17T00:00+01:00;2023-03-18T00:00+01:00;2023-03-17;Totalt i retning Tromsø;8451;100,0;24;24;0;0;100,00;7958;493;129;140;216;8;8;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-17T00:00+01:00;2023-03-18T00:00+01:00;2023-03-17;Totalt;17310;100,0;24;24;0;1;99,99;16322;987;255;276;439;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-18T00:00+01:00;2023-03-19T00:00+01:00;2023-03-18;1;6325;100,0;24;24;0;0;100,00;6117;208;56;43;106;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-18T00:00+01:00;2023-03-19T00:00+01:00;2023-03-18;2;6304;100,0;24;24;0;0;100,00;6053;251;76;55;114;6;6;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-18T00:00+01:00;2023-03-19T00:00+01:00;2023-03-18;Totalt i retning Kvaløya;6325;100,0;24;24;0;0;100,00;6117;208;56;43;106;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-18T00:00+01:00;2023-03-19T00:00+01:00;2023-03-18;Totalt i retning Tromsø;6304;100,0;24;24;0;0;100,00;6053;251;76;55;114;6;6;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-18T00:00+01:00;2023-03-19T00:00+01:00;2023-03-18;Totalt;12629;100,0;24;24;0;0;100,00;12170;459;132;98;220;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-19T00:00+01:00;2023-03-20T00:00+01:00;2023-03-19;1;5893;100,0;24;24;0;0;100,00;5668;225;76;48;94;7;7;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-19T00:00+01:00;2023-03-20T00:00+01:00;2023-03-19;2;6266;100,0;24;24;0;0;100,00;6056;210;52;58;96;4;4;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-19T00:00+01:00;2023-03-20T00:00+01:00;2023-03-19;Totalt i retning Kvaløya;5893;100,0;24;24;0;0;100,00;5668;225;76;48;94;7;7;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-19T00:00+01:00;2023-03-20T00:00+01:00;2023-03-19;Totalt i retning Tromsø;6266;100,0;24;24;0;0;100,00;6056;210;52;58;96;4;4;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-19T00:00+01:00;2023-03-20T00:00+01:00;2023-03-19;Totalt;12159;100,0;24;24;0;0;100,00;11724;435;128;106;190;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-20T00:00+01:00;2023-03-21T00:00+01:00;2023-03-20;1;7982;100,0;24;24;0;0;100,00;7455;527;149;151;210;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-20T00:00+01:00;2023-03-21T00:00+01:00;2023-03-20;2;7963;100,0;24;24;0;1;99,99;7455;507;134;152;204;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-20T00:00+01:00;2023-03-21T00:00+01:00;2023-03-20;Totalt i retning Kvaløya;7981;100,0;24;24;0;0;100,00;7455;526;148;151;210;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-20T00:00+01:00;2023-03-21T00:00+01:00;2023-03-20;Totalt i retning Tromsø;7964;100,0;24;24;0;1;99,99;7455;508;135;152;204;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-20T00:00+01:00;2023-03-21T00:00+01:00;2023-03-20;Totalt;15945;100,0;24;24;0;1;99,99;14910;1034;283;303;414;34;34;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-21T00:00+01:00;2023-03-22T00:00+01:00;2023-03-21;1;7632;100,0;24;24;0;0;100,00;7151;481;123;135;212;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-21T00:00+01:00;2023-03-22T00:00+01:00;2023-03-21;2;7714;100,0;24;24;0;0;100,00;7178;536;149;157;214;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-21T00:00+01:00;2023-03-22T00:00+01:00;2023-03-21;Totalt i retning Kvaløya;7633;100,0;24;24;0;0;100,00;7151;482;123;136;212;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-21T00:00+01:00;2023-03-22T00:00+01:00;2023-03-21;Totalt i retning Tromsø;7713;100,0;24;24;0;0;100,00;7178;535;149;156;214;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-21T00:00+01:00;2023-03-22T00:00+01:00;2023-03-21;Totalt;15346;100,0;24;24;0;0;100,00;14329;1017;272;292;426;27;27;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-22T00:00+01:00;2023-03-23T00:00+01:00;2023-03-22;1;7889;100,0;24;24;0;0;100,00;7405;484;135;123;211;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-22T00:00+01:00;2023-03-23T00:00+01:00;2023-03-22;2;7843;100,0;24;24;0;1;99,99;7357;485;124;132;208;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-22T00:00+01:00;2023-03-23T00:00+01:00;2023-03-22;Totalt i retning Kvaløya;7889;100,0;24;24;0;0;100,00;7405;484;135;123;211;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-22T00:00+01:00;2023-03-23T00:00+01:00;2023-03-22;Totalt i retning Tromsø;7843;100,0;24;24;0;1;99,99;7357;485;124;132;208;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-22T00:00+01:00;2023-03-23T00:00+01:00;2023-03-22;Totalt;15732;100,0;24;24;0;1;99,99;14762;969;259;255;419;36;36;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-23T00:00+01:00;2023-03-24T00:00+01:00;2023-03-23;1;8743;100,0;24;24;0;9;99,90;8221;513;136;141;217;19;19;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-23T00:00+01:00;2023-03-24T00:00+01:00;2023-03-23;2;8705;100,0;24;24;0;0;100,00;8160;545;161;148;216;20;20;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-23T00:00+01:00;2023-03-24T00:00+01:00;2023-03-23;Totalt i retning Kvaløya;8743;100,0;24;24;0;9;99,90;8221;513;136;141;217;19;19;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-23T00:00+01:00;2023-03-24T00:00+01:00;2023-03-23;Totalt i retning Tromsø;8705;100,0;24;24;0;0;100,00;8160;545;161;148;216;20;20;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-23T00:00+01:00;2023-03-24T00:00+01:00;2023-03-23;Totalt;17448;100,0;24;24;0;9;99,95;16381;1058;297;289;433;39;39;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-24T00:00+01:00;2023-03-25T00:00+01:00;2023-03-24;1;8032;100,0;24;24;0;0;100,00;7555;477;118;136;213;10;10;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-24T00:00+01:00;2023-03-25T00:00+01:00;2023-03-24;2;7793;100,0;24;24;0;1;99,99;7306;486;120;143;212;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-24T00:00+01:00;2023-03-25T00:00+01:00;2023-03-24;Totalt i retning Kvaløya;8030;100,0;24;24;0;0;100,00;7553;477;118;136;213;10;10;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-24T00:00+01:00;2023-03-25T00:00+01:00;2023-03-24;Totalt i retning Tromsø;7795;100,0;24;24;0;1;99,99;7308;486;120;143;212;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-24T00:00+01:00;2023-03-25T00:00+01:00;2023-03-24;Totalt;15825;100,0;24;24;0;1;99,99;14861;963;238;279;425;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-25T00:00+01:00;2023-03-26T00:00+01:00;2023-03-25;1;7286;100,0;24;24;0;0;100,00;7042;244;62;60;113;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-25T00:00+01:00;2023-03-26T00:00+01:00;2023-03-25;2;7137;100,0;24;24;0;0;100,00;6886;251;66;62;116;7;7;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-25T00:00+01:00;2023-03-26T00:00+01:00;2023-03-25;Totalt i retning Kvaløya;7286;100,0;24;24;0;0;100,00;7042;244;62;60;113;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-25T00:00+01:00;2023-03-26T00:00+01:00;2023-03-25;Totalt i retning Tromsø;7137;100,0;24;24;0;0;100,00;6886;251;66;62;116;7;7;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-25T00:00+01:00;2023-03-26T00:00+01:00;2023-03-25;Totalt;14423;100,0;24;24;0;0;100,00;13928;495;128;122;229;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;2023-03-26;1;6578;100,0;23;23;0;0;100,00;6361;217;65;52;92;8;8;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;2023-03-26;2;6891;100,0;23;23;0;0;100,00;6696;195;53;45;90;7;7;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;2023-03-26;Totalt i retning Kvaløya;6578;100,0;23;23;0;0;100,00;6361;217;65;52;92;8;8;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;2023-03-26;Totalt i retning Tromsø;6891;100,0;23;23;0;0;100,00;6696;195;53;45;90;7;7;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;2023-03-26;Totalt;13469;100,0;23;23;0;0;100,00;13057;412;118;97;182;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;2023-03-27;1;8448;100,0;24;24;0;0;100,00;7943;505;143;135;206;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;2023-03-27;2;8513;100,0;24;24;0;0;100,00;8000;513;138;142;205;28;28;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;2023-03-27;Totalt i retning Kvaløya;8445;100,0;24;24;0;0;100,00;7940;505;143;135;206;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;2023-03-27;Totalt i retning Tromsø;8516;100,0;24;24;0;0;100,00;8003;513;138;142;205;28;28;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;2023-03-27;Totalt;16961;100,0;24;24;0;0;100,00;15943;1018;281;277;411;49;49;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;2023-03-28;1;8714;100,0;24;24;0;1;99,99;8216;497;127;130;214;26;26;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;2023-03-28;2;8758;100,0;24;24;0;1;99,99;8257;500;139;130;212;19;19;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;2023-03-28;Totalt i retning Kvaløya;8715;100,0;24;24;0;1;99,99;8217;497;127;130;214;26;26;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;2023-03-28;Totalt i retning Tromsø;8757;100,0;24;24;0;1;99,99;8256;500;139;130;212;19;19;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;2023-03-28;Totalt;17472;100,0;24;24;0;2;99,99;16473;997;266;260;426;45;45;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;2023-03-29;1;8499;100,0;24;24;0;0;100,00;8006;493;124;142;211;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;2023-03-29;2;8565;100,0;24;24;0;1;99,99;8063;501;128;137;213;23;23;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;2023-03-29;Totalt i retning Kvaløya;8499;100,0;24;24;0;0;100,00;8006;493;124;142;211;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;2023-03-29;Totalt i retning Tromsø;8565;100,0;24;24;0;1;99,99;8063;501;128;137;213;23;23;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;2023-03-29;Totalt;17064;100,0;24;24;0;1;99,99;16069;994;252;279;424;39;39;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;2023-03-30;1;7425;100,0;24;24;0;0;100,00;6987;438;102;119;201;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;2023-03-30;2;7468;100,0;24;24;0;5;99,93;6992;471;120;128;206;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;2023-03-30;Totalt i retning Kvaløya;7424;100,0;24;24;0;0;100,00;6986;438;102;119;201;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;2023-03-30;Totalt i retning Tromsø;7469;100,0;24;24;0;5;99,93;6993;471;120;128;206;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;2023-03-30;Totalt;14893;100,0;24;24;0;5;99,97;13979;909;222;247;407;33;33;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;2023-03-31;1;7006;100,0;24;24;0;1;99,99;6598;407;92;109;198;8;8;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;2023-03-31;2;6737;100,0;24;24;0;1;99,99;6289;447;98;138;197;14;13;1
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;2023-03-31;Totalt i retning Kvaløya;7005;100,0;24;24;0;1;99,99;6597;407;92;109;198;8;8;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;2023-03-31;Totalt i retning Tromsø;6738;100,0;24;24;0;1;99,99;6290;447;98;138;197;14;13;1
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;2023-03-31;Totalt;13743;100,0;24;24;0;2;99,99;12887;854;190;247;395;22;21;1
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;2023-04-01;1;6193;100,0;24;24;0;0;100,00;5936;257;75;76;99;7;7;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;2023-04-01;2;5961;100,0;24;24;0;0;100,00;5696;265;72;84;104;5;5;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;2023-04-01;Totalt i retning Kvaløya;6193;100,0;24;24;0;0;100,00;5936;257;75;76;99;7;7;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;2023-04-01;Totalt i retning Tromsø;5961;100,0;24;24;0;0;100,00;5696;265;72;84;104;5;5;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;2023-04-01;Totalt;12154;100,0;24;24;0;0;100,00;11632;522;147;160;203;12;12;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;2023-04-02;1;5292;100,0;24;24;0;0;100,00;5096;196;45;62;86;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;2023-04-02;2;5475;100,0;24;24;0;0;100,00;5276;199;48;60;86;5;5;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;2023-04-02;Totalt i retning Kvaløya;5292;100,0;24;24;0;0;100,00;5096;196;45;62;86;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;2023-04-02;Totalt i retning Tromsø;5475;100,0;24;24;0;0;100,00;5276;199;48;60;86;5;5;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;2023-04-02;Totalt;10767;100,0;24;24;0;0;100,00;10372;395;93;122;172;8;8;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;2023-04-03;1;7105;100,0;24;24;0;1;99,99;6667;437;104;118;199;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;2023-04-03;2;7229;100,0;24;24;0;0;100,00;6754;475;115;147;196;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;2023-04-03;Totalt i retning Kvaløya;7106;100,0;24;24;0;1;99,99;6668;437;104;118;199;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;2023-04-03;Totalt i retning Tromsø;7228;100,0;24;24;0;0;100,00;6753;475;115;147;196;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;2023-04-03;Totalt;14334;100,0;24;24;0;1;99,99;13421;912;219;265;395;33;33;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;2023-04-04;1;6837;100,0;24;24;0;0;100,00;6381;456;113;140;192;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;2023-04-04;2;6748;100,0;24;24;0;0;100,00;6272;476;117;154;193;12;12;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;2023-04-04;Totalt i retning Kvaløya;6837;100,0;24;24;0;0;100,00;6381;456;113;140;192;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;2023-04-04;Totalt i retning Tromsø;6748;100,0;24;24;0;0;100,00;6272;476;117;154;193;12;12;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;2023-04-04;Totalt;13585;100,0;24;24;0;0;100,00;12653;932;230;294;385;23;23;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;2023-04-05;1;6690;100,0;24;24;0;0;100,00;6303;387;67;113;198;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;2023-04-05;2;6249;100,0;24;24;0;0;100,00;5829;420;74;136;197;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;2023-04-05;Totalt i retning Kvaløya;6690;100,0;24;24;0;0;100,00;6303;387;67;113;198;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;2023-04-05;Totalt i retning Tromsø;6249;100,0;24;24;0;0;100,00;5829;420;74;136;197;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;2023-04-05;Totalt;12939;100,0;24;24;0;0;100,00;12132;807;141;249;395;22;22;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;2023-04-06;1;4349;100,0;24;24;0;1;99,98;4193;155;37;33;82;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;2023-04-06;2;4095;100,0;24;24;0;1;99,98;3948;146;29;31;84;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;2023-04-06;Totalt i retning Kvaløya;4349;100,0;24;24;0;1;99,98;4193;155;37;33;82;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;2023-04-06;Totalt i retning Tromsø;4095;100,0;24;24;0;1;99,98;3948;146;29;31;84;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;2023-04-06;Totalt;8444;100,0;24;24;0;2;99,98;8141;301;66;64;166;5;5;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;2023-04-07;1;3553;100,0;24;24;0;0;100,00;3413;140;32;25;81;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;2023-04-07;2;3491;100,0;24;24;0;0;100,00;3360;131;27;20;83;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;2023-04-07;Totalt i retning Kvaløya;3553;100,0;24;24;0;0;100,00;3413;140;32;25;81;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;2023-04-07;Totalt i retning Tromsø;3491;100,0;24;24;0;0;100,00;3360;131;27;20;83;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;2023-04-07;Totalt;7044;100,0;24;24;0;0;100,00;6773;271;59;45;164;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;2023-04-08;1;4438;100,0;24;24;0;0;100,00;4273;165;39;36;89;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;2023-04-08;2;4491;100,0;24;24;0;0;100,00;4328;163;37;34;90;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;2023-04-08;Totalt i retning Kvaløya;4438;100,0;24;24;0;0;100,00;4273;165;39;36;89;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;2023-04-08;Totalt i retning Tromsø;4491;100,0;24;24;0;0;100,00;4328;163;37;34;90;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;2023-04-08;Totalt;8929;100,0;24;24;0;0;100,00;8601;328;76;70;179;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;2023-04-09;1;4638;100,0;24;24;0;0;100,00;4432;206;56;69;78;3;2;1
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;2023-04-09;2;4903;100,0;24;24;0;0;100,00;4737;166;45;38;81;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;2023-04-09;Totalt i retning Kvaløya;4639;100,0;24;24;0;0;100,00;4433;206;56;69;78;3;2;1
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;2023-04-09;Totalt i retning Tromsø;4902;100,0;24;24;0;0;100,00;4736;166;45;38;81;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;2023-04-09;Totalt;9541;100,0;24;24;0;0;100,00;9169;372;101;107;159;5;4;1
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;2023-04-10;1;6311;100,0;24;24;0;0;100,00;6109;202;45;65;85;7;7;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;2023-04-10;2;6893;100,0;24;24;0;1;99,99;6710;182;43;49;84;6;6;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;2023-04-10;Totalt i retning Kvaløya;6311;100,0;24;24;0;0;100,00;6109;202;45;65;85;7;7;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;2023-04-10;Totalt i retning Tromsø;6893;100,0;24;24;0;1;99,99;6710;182;43;49;84;6;6;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;2023-04-10;Totalt;13204;100,0;24;24;0;1;99,99;12819;384;88;114;169;13;13;0
